date,asin,product_name,mrp,selling_price,discount_percent,customer_rating,total_reviews,page_views,ad_spend_inr,is_sale_season,is_weekend,inventory_level,units_sold,is_stockout,actual_demand,year,month,day,day_of_week,week_of_year,day_of_year,quarter,day_of_week_sin,day_of_week_cos,month_sin,month_cos,day_of_year_sin,day_of_year_cos,discount_amount,price_discount_ratio,ad_spend_per_view,inventory_demand_ratio,inventory_gap,demand_lag_1,demand_lag_7,demand_lag_14,demand_lag_30,demand_rolling_7,demand_rolling_14,demand_rolling_30,demand_rolling_std_7,units_sold_lag_1,units_sold_lag_7,selling_price_lag_1,selling_price_change,inventory_lag_1,inventory_change,product_demand_rank
2023-11-23,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.8,8362,8594,1380,0,0,89,89,1,119,2023,11,23,3,47,327,4,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,-0.6084768701151264,0.7935716089521472,598.0,0.2,0.16057714684663718,0.7478991596638656,-30,178.0,322.0,330.0,167.0,261.7142857142857,325.14285714285717,227.43333333333334,164.32459167322284,178.0,302.0,1495.0,897.0,271.0,-182.0,1.0
2023-12-02,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.4,13246,12498,1533,0,1,130,130,1,159,2023,12,2,5,48,336,4,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,-0.4787338401157883,0.8779600847008883,1196.0,0.4,0.12265962554008641,0.8176100628930818,-29,119.0,504.0,420.0,159.0,232.71428571428572,310.07142857142856,225.83333333333334,169.73578908184948,89.0,424.0,2392.0,-598.0,89.0,41.0,1.0
2023-12-13,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.3,7810,5201,661,0,0,94,94,1,135,2023,12,13,2,50,347,4,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,-0.3049212246562894,0.9523775757303973,1196.0,0.4,0.1270909440492213,0.6962962962962963,-41,159.0,127.0,311.0,89.0,183.42857142857142,291.42857142857144,225.83333333333334,120.89645313636117,130.0,127.0,1794.0,0.0,130.0,-36.0,1.0
2023-12-18,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.5,9919,7025,674,0,0,233,138,0,138,2023,12,18,0,51,352,4,0.0,1.0,-2.4492935982947064e-16,1.0,-0.22192151300416674,0.9750645322571945,897.0,0.3,0.09594306049822064,1.6884057971014492,95,135.0,125.0,396.0,155.0,184.57142857142858,278.85714285714283,227.36666666666667,120.31051096067642,94.0,102.0,1794.0,299.0,94.0,139.0,1.0
2023-12-22,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.3,6090,14192,1548,0,0,159,155,0,155,2023,12,22,4,51,356,4,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,-0.154308820664281,0.9880226656636976,598.0,0.2,0.10907553551296505,1.0258064516129033,4,138.0,123.0,378.0,120.0,186.42857142857142,260.42857142857144,226.8,119.33406490863807,138.0,123.0,2093.0,299.0,233.0,-74.0,1.0
2023-12-24,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.3,13834,7183,860,0,1,218,117,0,117,2023,12,24,6,51,358,4,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,-0.12020804489935275,0.9927487224577402,897.0,0.3,0.11972713350967562,1.8632478632478633,101,155.0,453.0,469.0,140.0,191.0,244.5,227.96666666666667,117.09113259907143,155.0,453.0,2392.0,-299.0,159.0,59.0,1.0
2024-01-04,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.1,15275,10401,903,0,0,165,152,0,152,2024,1,4,3,1,4,1,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.06880242680231986,0.9976303053065857,1196.0,0.4,0.08681857513700605,1.0855263157894737,13,117.0,178.0,416.0,151.0,143.0,219.35714285714286,227.2,22.233608194202986,117.0,178.0,2093.0,-299.0,218.0,-53.0,1.0
2024-01-05,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.0,6799,12476,1614,0,0,192,159,0,159,2024,1,5,4,1,5,1,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.08596479873744647,0.9962981749346078,1196.0,0.4,0.12936838730362296,1.2075471698113207,33,152.0,119.0,322.0,129.0,139.28571428571428,200.5,227.23333333333332,16.957931140661746,152.0,89.0,1794.0,0.0,165.0,27.0,1.0
2024-01-06,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.4,9809,13727,1789,0,1,245,154,0,154,2024,1,6,5,1,6,1,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.10310169744743485,0.9946708199115211,598.0,0.2,0.13032709259124353,1.5909090909090908,91,159.0,159.0,504.0,146.0,145.0,188.85714285714286,228.23333333333332,15.67375726067823,159.0,130.0,1794.0,598.0,192.0,53.0,1.0
2024-01-15,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.4,9948,7615,1003,0,0,202,108,0,108,2024,1,15,0,3,15,1,0.0,1.0,0.49999999999999994,0.8660254037844387,0.255353295116187,0.9668478136052775,598.0,0.2,0.13171372291529876,1.8703703703703705,94,154.0,135.0,127.0,143.0,144.28571428571428,163.85714285714286,228.5,15.030128472663126,154.0,94.0,2392.0,0.0,245.0,-43.0,1.0
2024-01-16,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.1,9413,6204,531,0,0,54,54,1,90,2024,1,16,1,3,16,1,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.2719581575341055,0.9623090774541486,598.0,0.2,0.08558994197292069,0.6,-36,108.0,138.0,125.0,104.0,140.42857142857142,162.5,227.33333333333334,20.33762640081296,108.0,138.0,2392.0,0.0,202.0,-148.0,1.0
2024-01-17,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.5,6295,11843,1416,0,0,136,136,1,144,2024,1,17,2,3,17,1,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.288482432880609,0.9574851883550393,598.0,0.2,0.11956429958625349,0.9444444444444444,-8,90.0,155.0,123.0,127.0,133.57142857142858,160.0,226.86666666666667,27.957450663804167,54.0,155.0,2392.0,0.0,54.0,82.0,1.0
2024-01-18,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.5,13507,7231,603,0,0,210,121,0,121,2024,1,18,3,3,18,1,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.30492122465628907,0.9523775757303974,598.0,0.2,0.08339095560779976,1.7355371900826446,89,144.0,117.0,453.0,132.0,132.0,161.5,227.43333333333334,26.83902631120082,136.0,117.0,2392.0,0.0,136.0,74.0,1.0
2024-01-21,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.1,9326,11392,1363,0,1,187,150,0,150,2024,1,21,6,3,21,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.3536761221763716,0.9353679493131483,598.0,0.2,0.11964536516853932,1.2466666666666666,37,121.0,152.0,178.0,159.0,132.57142857142858,137.78571428571428,227.06666666666666,26.506962248040498,121.0,152.0,2392.0,0.0,210.0,-23.0,1.0
2024-01-28,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.1,6194,8594,1225,0,1,89,89,1,114,2024,1,28,6,4,28,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.4635502709028509,0.886070621534138,598.0,0.2,0.14254130788922503,0.7807017543859649,-25,150.0,159.0,119.0,191.0,132.28571428571428,135.78571428571428,226.76666666666668,26.272382747632385,150.0,159.0,2392.0,0.0,187.0,-98.0,1.0
2024-02-04,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.0,8502,7766,912,0,1,223,141,0,141,2024,2,4,6,5,35,1,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.5667017562911176,0.8239230057575542,897.0,0.3,0.11743497295905228,1.5815602836879432,82,114.0,154.0,159.0,159.0,125.85714285714286,135.42857142857142,224.2,24.058460545295084,89.0,154.0,2392.0,-299.0,89.0,134.0,1.0
2024-02-05,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.5,10957,13552,1446,0,0,236,158,0,158,2024,2,5,0,6,36,1,0.0,1.0,0.8660254037844386,0.5000000000000001,0.5808002734538009,0.8140460935082178,598.0,0.2,0.10670011806375443,1.4936708860759493,78,141.0,108.0,135.0,330.0,124.0,134.14285714285714,223.6,21.931712199461227,141.0,108.0,2093.0,299.0,223.0,13.0,1.0
2024-02-06,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.2,10599,15040,1591,0,0,247,169,0,169,2024,2,6,1,6,37,1,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.5947266869607634,0.8039279618328213,598.0,0.2,0.1057845744680851,1.4615384615384615,78,158.0,90.0,138.0,420.0,131.14285714285714,135.78571428571428,217.86666666666667,23.90556818977928,158.0,54.0,2392.0,0.0,236.0,11.0,1.0
2024-02-10,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,11254,6508,1301,0,1,112,103,0,103,2024,2,10,5,6,41,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.6486295610349814,0.7611042586607747,598.0,0.2,0.1999078057775046,1.087378640776699,9,169.0,144.0,155.0,311.0,142.42857142857142,138.0,209.5,19.48381501706081,169.0,136.0,2392.0,0.0,247.0,-135.0,1.0
2024-02-18,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,10166,7064,652,0,1,88,88,1,114,2024,2,18,6,7,49,1,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.7469720876965552,0.6648553979642865,598.0,0.2,0.09229898074745187,0.7719298245614035,-26,103.0,121.0,117.0,396.0,136.57142857142858,134.28571428571428,202.56666666666666,24.45987968665649,103.0,121.0,2392.0,0.0,112.0,-24.0,1.0
2024-02-25,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.3,12578,8722,1501,0,1,197,138,0,138,2024,2,25,6,8,56,1,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.8214765533024142,0.5702422926917871,897.0,0.3,0.1720935565237331,1.4275362318840579,59,114.0,150.0,152.0,378.0,135.57142857142858,134.07142857142858,193.16666666666666,25.330200307519167,88.0,150.0,2392.0,-299.0,88.0,109.0,1.0
2024-02-28,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.1,9969,7788,915,0,0,92,92,1,136,2024,2,28,2,9,59,1,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.8498170915275278,0.5270777086423722,897.0,0.3,0.1174884437596302,0.6764705882352942,-44,138.0,114.0,159.0,469.0,133.85714285714286,133.07142857142858,185.16666666666666,24.586097503999834,138.0,89.0,2093.0,0.0,197.0,-105.0,1.0
2024-03-06,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.4,12750,8004,1218,0,0,161,122,0,122,2024,3,6,2,10,66,1,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.9070138128026359,0.4211008707960896,598.0,0.2,0.15217391304347827,1.319672131147541,39,136.0,141.0,154.0,416.0,137.0,131.42857142857142,174.06666666666666,22.978250586152036,92.0,141.0,2093.0,299.0,92.0,69.0,1.0
2024-03-16,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.4,14412,7896,954,0,1,253,144,0,144,2024,3,16,5,11,76,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9657399376548549,0.2595117970697999,1196.0,0.4,0.12082066869300911,1.7569444444444444,109,122.0,158.0,108.0,322.0,134.28571428571428,129.14285714285714,164.26666666666668,23.542261897236887,122.0,158.0,2392.0,-598.0,161.0,92.0,1.0
2024-03-23,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.5,15570,8182,787,0,1,208,109,0,109,2024,3,23,5,12,83,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.989932495087353,0.141540295217043,897.0,0.3,0.09618675140552432,1.908256880733945,99,144.0,169.0,90.0,504.0,132.28571428571428,131.71428571428572,158.33333333333334,21.715695442960726,144.0,169.0,1794.0,299.0,253.0,-45.0,1.0
2024-03-25,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.3,16288,11204,1442,0,0,210,139,0,139,2024,3,25,0,13,85,1,0.0,1.0,1.0,6.123233995736766e-17,0.994217906893952,0.10738134666416309,598.0,0.2,0.12870403427347377,1.5107913669064748,71,109.0,103.0,144.0,127.0,123.71428571428571,133.07142857142858,145.16666666666666,15.86100339106658,109.0,103.0,2093.0,299.0,208.0,2.0,1.0
2024-03-31,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.4,10170,9144,865,0,1,116,116,1,129,2024,3,31,6,13,91,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.9999907397361901,0.004303538296244289,897.0,0.3,0.09459755030621173,0.8992248062015504,-13,139.0,114.0,121.0,125.0,128.85714285714286,132.71428571428572,145.56666666666666,13.716517675520048,139.0,88.0,2392.0,-299.0,210.0,-94.0,1.0
2024-04-08,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.0,13363,10803,1178,0,0,205,138,0,138,2024,4,8,0,15,99,2,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.9911140639934547,-0.1330147065341959,1196.0,0.4,0.10904378413403684,1.4855072463768115,67,129.0,138.0,150.0,123.0,131.0,133.28571428571428,145.7,12.083045973594437,116.0,138.0,2093.0,-299.0,116.0,89.0,1.0
2024-04-12,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.0,9663,13819,1945,0,0,310,178,0,178,2024,4,12,4,15,103,2,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.9796136916454901,-0.20089055513063506,1196.0,0.4,0.1407482451696939,1.7415730337078652,132,138.0,136.0,114.0,453.0,131.0,132.42857142857142,146.2,12.083045973594437,138.0,92.0,1794.0,0.0,205.0,105.0,1.0
2024-04-14,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.0,10889,7830,1198,0,1,106,106,1,153,2024,4,14,6,15,105,2,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.9721181966290613,-0.23449138957040985,1196.0,0.4,0.15300127713920816,0.6928104575163399,-47,178.0,122.0,141.0,178.0,137.0,137.0,137.03333333333333,21.633307652783863,178.0,122.0,1794.0,0.0,310.0,-204.0,1.0
2024-04-17,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.9,9545,13624,1851,0,0,137,137,1,159,2024,4,17,2,16,108,2,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0.9587178169872964,-0.2843591872810034,897.0,0.3,0.1358631826189078,0.8616352201257862,-22,153.0,144.0,158.0,119.0,141.42857142857142,137.85714285714286,136.2,21.219936717288086,106.0,144.0,1794.0,299.0,106.0,31.0,1.0
2024-04-23,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.9,15508,7550,638,0,0,142,116,0,116,2024,4,23,1,17,114,2,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.9242907221930933,-0.3816892202666588,897.0,0.3,0.08450331125827815,1.2241379310344827,26,159.0,109.0,169.0,159.0,143.57142857142858,137.92857142857142,137.53333333333333,22.25501548608113,137.0,109.0,2093.0,0.0,137.0,5.0,1.0
2024-05-03,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.5,12016,8406,1127,0,0,211,138,0,138,2024,5,3,4,18,124,2,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0.8452490573530633,-0.5343725582809786,1196.0,0.4,0.13407090173685463,1.5289855072463767,73,116.0,139.0,103.0,135.0,144.57142857142858,134.14285714285714,136.1,20.533364254769463,116.0,139.0,2093.0,-299.0,142.0,69.0,1.0
2024-05-11,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.1,10988,13683,1858,0,1,270,162,0,162,2024,5,11,5,19,132,2,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.7638886127905428,-0.6453481132295501,897.0,0.3,0.1357889351750347,1.6666666666666667,108,138.0,129.0,114.0,138.0,144.42857142857142,136.64285714285714,136.2,20.582007861699118,138.0,116.0,1794.0,299.0,211.0,59.0,1.0
2024-05-12,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.9,15339,5180,665,0,1,53,53,1,97,2024,5,12,6,19,133,2,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0.7526668275320085,-0.6584015846980488,598.0,0.2,0.12837837837837837,0.5463917525773195,-44,162.0,138.0,138.0,155.0,149.14285714285714,140.07142857142858,137.0,20.235518043188005,162.0,138.0,2093.0,299.0,270.0,-217.0,1.0
2024-05-14,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.5,7482,6456,889,0,0,207,124,0,124,2024,5,14,1,20,135,2,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0.7295575540864875,-0.6839194216246106,897.0,0.3,0.1377013630731103,1.6693548387096775,83,97.0,178.0,136.0,117.0,143.28571428571428,137.14285714285714,135.06666666666666,28.317922980062622,53.0,178.0,2392.0,-299.0,53.0,154.0,1.0
2024-05-25,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.3,6754,4847,612,0,1,125,114,0,114,2024,5,25,5,21,146,2,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.5877852522924732,-0.8090169943749473,897.0,0.3,0.12626366824840107,1.0964912280701755,11,124.0,153.0,122.0,152.0,135.57142857142858,136.28571428571428,135.3,24.364298627685642,124.0,106.0,2093.0,0.0,207.0,-82.0,1.0
2024-05-30,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.0,12992,6950,797,0,0,195,128,0,128,2024,5,30,3,22,151,2,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0.5160623910158528,-0.8565509959010036,1196.0,0.4,0.11467625899280576,1.5234375,67,114.0,159.0,144.0,159.0,130.0,135.71428571428572,134.03333333333333,24.172987679087797,114.0,137.0,2093.0,-299.0,125.0,70.0,1.0
2024-06-08,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.5,7742,7694,989,0,1,217,118,0,118,2024,6,8,5,23,160,2,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.3777079652039649,-0.9259247771938498,598.0,0.2,0.1285417208214193,1.8389830508474576,99,128.0,116.0,109.0,154.0,125.57142857142857,134.57142857142858,133.0,20.541479521991064,128.0,116.0,1794.0,598.0,195.0,22.0,1.0
2024-06-15,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.8,10402,8588,1287,0,1,122,117,0,117,2024,6,15,5,24,167,2,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.26366549272800704,-0.9646141756912435,897.0,0.3,0.14986027014438752,1.0427350427350428,5,118.0,138.0,139.0,108.0,125.85714285714286,135.21428571428572,131.8,20.399579827605628,118.0,138.0,2392.0,-299.0,217.0,-95.0,1.0
2024-06-19,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.2,14991,5773,1162,0,0,209,132,0,132,2024,6,19,2,25,171,2,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0.19667288979357647,-0.980469160361632,1196.0,0.4,0.20128182920491947,1.5833333333333333,77,117.0,162.0,129.0,90.0,122.85714285714286,133.64285714285714,132.1,19.853031434590907,117.0,162.0,2093.0,-299.0,122.0,87.0,1.0
2024-06-24,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.1,14374,10674,1065,0,0,191,130,0,130,2024,6,24,0,26,176,2,0.0,1.0,1.2246467991473532e-16,-1.0,0.11165900712169512,-0.993746580436178,598.0,0.2,0.0997751545812254,1.4692307692307693,61,132.0,97.0,138.0,144.0,118.57142857142857,133.85714285714286,133.5,11.457997830585944,132.0,53.0,1794.0,598.0,209.0,-18.0,1.0
2024-06-26,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.9,12220,14117,1887,0,0,325,167,0,167,2024,6,26,2,26,178,2,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0.07738647923346301,-0.9970011699250151,897.0,0.3,0.1336686264787136,1.9461077844311376,158,130.0,124.0,178.0,121.0,123.28571428571429,133.28571428571428,133.03333333333333,7.040698017343605,130.0,124.0,2392.0,-299.0,191.0,134.0,1.0
2024-07-03,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.4,10284,5804,615,0,0,119,119,1,143,2024,7,3,2,27,185,3,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.04302223300453034,-0.99907411510223,1495.0,0.5,0.10596140592694693,0.8321678321678322,-24,167.0,114.0,153.0,150.0,129.42857142857142,132.5,134.56666666666666,17.99867720007162,167.0,114.0,2093.0,-598.0,325.0,-206.0,1.0
2024-07-07,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.3,7851,5893,829,0,1,203,158,0,158,2024,7,7,6,27,189,3,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-0.11165900712169444,-0.9937465804361781,1495.0,0.5,0.14067537756660445,1.2848101265822784,45,143.0,128.0,159.0,114.0,133.57142857142858,131.78571428571428,134.33333333333334,17.17417773730019,119.0,128.0,1495.0,0.0,119.0,84.0,1.0
2024-07-09,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.1,11051,12063,1419,0,0,194,144,0,144,2024,7,9,1,28,191,3,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.14579919691987442,-0.9893142039703664,598.0,0.2,0.11763242974384482,1.3472222222222223,50,158.0,118.0,116.0,141.0,137.85714285714286,131.71428571428572,135.8,19.178360821757416,158.0,118.0,1495.0,897.0,203.0,-9.0,1.0
2024-07-18,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.4,14312,11925,1226,0,0,102,102,1,129,2024,7,18,3,29,200,3,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.2967128192734901,-0.9549667548552553,598.0,0.2,0.10280922431865828,0.7906976744186046,-27,144.0,117.0,138.0,158.0,141.57142857142858,133.71428571428572,135.9,17.096365528547576,144.0,117.0,2392.0,0.0,194.0,-92.0,1.0
2024-07-24,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.3,10627,11321,1436,0,0,229,169,0,169,2024,7,24,2,30,206,3,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.39359027665646645,-0.9192859697186105,1196.0,0.4,0.1268439183817684,1.3550295857988166,60,129.0,132.0,162.0,169.0,143.28571428571428,133.07142857142858,134.93333333333334,14.648256844123939,102.0,132.0,2392.0,-598.0,102.0,127.0,1.0
2024-08-05,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.3,8905,10627,1700,0,0,131,131,1,149,2024,8,5,0,32,218,3,0.0,1.0,-0.8660254037844385,-0.5000000000000004,-0.5737722679043243,-0.8190148866680802,1196.0,0.4,0.1599698880210784,0.8791946308724832,-18,169.0,130.0,97.0,103.0,148.57142857142858,133.57142857142858,134.93333333333334,16.460631244043327,169.0,130.0,1794.0,0.0,229.0,-98.0,1.0
2024-08-11,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.9,7765,12317,1533,0,1,192,136,0,136,2024,8,11,6,32,224,3,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,-0.655156357209085,-0.7554933140726804,598.0,0.2,0.12446212551757733,1.411764705882353,56,149.0,167.0,124.0,114.0,151.28571428571428,137.28571428571428,136.46666666666667,14.314494818356529,131.0,167.0,1794.0,598.0,131.0,61.0,1.0
2024-08-12,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.1,7958,9574,1120,0,0,83,83,1,136,2024,8,12,0,33,225,3,0.0,1.0,-0.8660254037844385,-0.5000000000000004,-0.6680638642135333,-0.7441039398713608,897.0,0.3,0.11698349697096302,0.6102941176470589,-53,136.0,143.0,114.0,138.0,146.85714285714286,138.14285714285714,137.2,13.409307357560214,136.0,119.0,2392.0,-299.0,192.0,-109.0,1.0
2024-08-17,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,11370,14055,1653,0,1,138,138,1,139,2024,8,17,5,33,230,3,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,-0.7295575540864876,-0.6839194216246105,598.0,0.2,0.1176093916755603,0.9928057553956835,-1,136.0,158.0,128.0,136.0,145.85714285714286,139.71428571428572,137.13333333333333,13.993195625357297,83.0,158.0,2093.0,299.0,83.0,55.0,1.0
