date,asin,product_name,mrp,selling_price,discount_percent,customer_rating,total_reviews,page_views,ad_spend_inr,is_sale_season,is_weekend,inventory_level,units_sold,is_stockout,actual_demand
2025-01-02,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.0,23176,11591,1744,0,0,237,188,0,188
2025-01-03,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.5,23376,7238,835,0,0,225,147,0,147
2025-01-04,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.1,27117,10789,1507,0,1,271,181,0,181
2025-01-05,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.9,19552,14603,1749,0,1,165,165,1,216
2025-01-06,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.5,21563,13153,1704,0,0,175,175,1,204
2025-01-07,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,21131,5022,720,0,0,72,72,1,127
2025-01-08,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.5,22675,12640,1347,0,0,189,179,0,179
2025-01-09,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.4,23448,13974,1438,0,0,226,212,0,212
2025-01-10,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.3,27663,10004,1948,0,0,155,155,1,161
2025-01-11,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,26039,10317,1363,0,1,337,175,0,175
2025-01-12,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.2,23999,12685,1613,0,1,311,195,0,195
2025-01-13,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.3,18961,5551,881,0,0,168,117,0,117
2025-01-14,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.1,22742,11459,1188,0,0,146,146,1,241
2025-01-15,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.1,22216,11247,1206,0,0,210,194,0,194
2025-01-16,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.1,25690,8987,1087,0,0,282,194,0,194
2025-01-17,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.2,25546,8685,1027,0,0,239,191,0,191
2025-01-18,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.4,27345,3551,544,0,1,94,94,1,152
2025-01-19,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.0,25316,9742,1640,0,1,282,179,0,179
2025-01-20,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.5,22887,9710,1820,0,0,294,153,0,153
2025-01-21,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,3.8,28163,11742,1103,0,0,192,192,1,217
2025-01-22,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,3.9,19928,6950,568,0,0,261,192,0,192
2025-01-23,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.0,23876,10947,1108,0,0,197,180,0,180
2025-01-24,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.4,23762,10537,1594,0,0,96,96,1,185
2025-01-25,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.2,24499,4917,518,0,1,194,128,0,128
2025-01-26,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1046.5,65,4.1,19331,34624,5394,1,1,701,533,0,533
2025-01-27,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.4,24088,15317,1891,0,0,193,193,1,214
2025-01-28,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.2,25144,5988,1003,0,0,101,101,1,171
2025-01-29,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.2,28539,11729,1336,0,0,336,183,0,183
2025-01-30,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.2,26515,7181,923,0,0,145,145,1,155
2025-01-31,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.5,27776,10203,1733,0,0,295,186,0,186
2025-02-01,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.1,22216,12908,1811,0,1,307,189,0,189
2025-02-02,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.0,22207,9407,1224,0,1,103,103,1,188
2025-02-03,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.8,23873,5500,602,0,0,243,135,0,135
2025-02-04,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.4,20327,11045,1685,0,0,140,140,1,207
2025-02-05,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.2,25686,6544,993,0,0,284,147,0,147
2025-02-06,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.4,21076,7546,734,0,0,96,96,1,148
2025-02-07,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,22222,6929,567,0,0,202,126,0,126
2025-02-08,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.3,28418,9791,879,0,1,174,174,1,202
2025-02-09,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.2,20914,12821,1719,0,1,224,213,0,213
2025-02-10,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.1,22105,8084,917,0,0,152,152,1,166
2025-02-11,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.1,24942,5535,1014,0,0,84,84,1,145
2025-02-12,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.9,26263,9900,1099,0,0,298,176,0,176
2025-02-13,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.3,22427,5726,651,0,0,241,132,0,132
2025-02-14,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,25638,10550,972,0,0,127,127,1,164
2025-02-15,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.1,24784,10949,1943,0,1,268,197,0,197
2025-02-16,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.1,28207,10693,938,0,1,319,209,0,209
2025-02-17,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.4,19926,9350,1192,0,0,279,215,0,215
2025-02-18,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,27609,8980,1338,0,0,201,172,0,172
2025-02-19,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.8,26654,11726,1760,0,0,291,186,0,186
2025-02-20,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.1,26965,11652,1614,0,0,219,181,0,181
2025-02-21,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.2,22316,10392,868,0,0,209,193,0,193
2025-02-22,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.8,24200,12600,1897,0,1,345,206,0,206
2025-02-23,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.2,23697,9391,1187,0,1,127,127,1,139
2025-02-24,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.1,21715,15617,1824,0,0,484,276,0,276
2025-02-25,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.2,27019,5926,627,0,0,116,116,1,128
2025-02-26,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.3,19285,11714,1670,0,0,280,198,0,198
2025-02-27,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.0,26110,10747,1515,0,0,149,149,1,168
2025-02-28,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.4,23378,7353,622,0,0,103,103,1,139
2025-03-01,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.5,26160,6585,1095,0,1,343,172,0,172
2025-03-02,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.3,22140,11437,1599,0,1,147,147,1,199
2025-03-03,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.4,19346,12057,1469,0,0,328,198,0,198
2025-03-04,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.8,23331,7406,622,0,0,240,153,0,153
2025-03-05,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.3,19494,13432,1387,0,0,264,199,0,199
2025-03-06,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.2,23428,13016,1697,0,0,363,201,0,201
2025-03-07,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.3,27657,6928,1032,0,0,101,101,1,165
2025-03-08,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.2,28698,14737,1772,0,1,383,227,0,227
2025-03-09,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.3,23587,8889,1607,0,1,319,176,0,176
2025-03-10,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.2,25570,6796,1177,0,0,140,136,0,136
2025-03-11,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.5,22673,10264,1487,0,0,131,131,1,181
2025-03-12,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.9,22890,10944,1333,0,0,215,174,0,174
2025-03-13,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.2,23770,12246,1648,0,0,179,179,1,196
2025-03-14,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,3.8,19819,8307,903,0,0,296,171,0,171
2025-03-15,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.0,25036,7074,616,0,1,135,135,1,162
2025-03-16,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,24636,9787,1344,0,1,279,156,0,156
2025-03-17,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.2,21093,5397,742,0,0,263,142,0,142
2025-03-18,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.0,20357,8206,896,0,0,196,189,0,189
2025-03-19,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,3.8,22827,6565,506,0,0,222,182,0,182
2025-03-20,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.3,20868,12886,1551,0,0,155,155,1,200
2025-03-21,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.4,21133,6895,938,0,0,118,118,1,136
2025-03-22,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.3,24546,6373,856,0,1,137,137,1,140
2025-03-23,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.4,20547,9973,1413,0,1,293,213,0,213
2025-03-24,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.4,25158,7539,1060,0,0,251,153,0,153
2025-03-25,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.5,24288,10015,1370,0,0,302,185,0,185
2025-03-26,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.4,24582,4762,639,0,0,91,91,1,160
2025-03-27,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.3,20209,6494,531,0,0,213,136,0,136
2025-03-28,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.4,26366,8288,961,0,0,209,180,0,180
2025-03-29,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.3,24650,12421,1695,0,1,165,165,1,208
2025-03-30,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.8,28842,8682,1069,0,1,313,168,0,168
2025-03-31,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.1,23036,9126,1615,0,0,155,155,1,174
2025-04-01,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.5,28352,10416,1812,0,0,223,220,0,220
2025-04-02,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.4,21854,6152,752,0,0,129,125,0,125
2025-04-03,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.9,24534,10003,1174,0,0,209,160,0,160
2025-04-04,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.8,25839,4172,530,0,0,121,107,0,107
2025-04-05,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.3,19892,10240,1182,0,1,157,157,1,175
2025-04-06,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.2,23036,4988,896,0,1,104,104,1,125
2025-04-07,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.4,21167,6881,949,0,0,296,158,0,158
2025-04-08,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.2,20087,11754,1055,0,0,204,161,0,161
2025-04-09,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.2,24065,13826,1378,0,0,376,192,0,192
2025-04-10,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.0,23573,4409,710,0,0,144,125,0,125
2025-04-11,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.8,27022,4191,668,0,0,285,150,0,150
2025-04-12,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.5,23095,8324,1023,0,1,110,110,1,170
2025-04-13,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.3,24903,6381,1290,0,1,195,159,0,159
2025-04-14,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.1,25864,9521,1428,0,0,137,137,1,185
2025-04-15,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,3.8,23928,14558,1948,0,0,394,244,0,244
2025-04-16,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.0,25393,6058,649,0,0,106,106,1,170
2025-04-17,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.1,28322,9735,1100,0,0,281,199,0,199
2025-04-18,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.9,28279,11701,1420,0,0,332,173,0,173
2025-04-19,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.2,21565,14348,1733,0,1,232,201,0,201
2025-04-20,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.0,20164,6378,628,0,1,215,172,0,172
2025-04-21,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.1,22375,14481,1929,0,0,273,200,0,200
2025-04-22,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.2,28229,5295,850,0,0,235,152,0,152
2025-04-23,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,20453,10958,1333,0,0,315,169,0,169
2025-04-24,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.9,28769,7750,1292,0,0,201,130,0,130
2025-04-25,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.9,20653,6547,782,0,0,123,123,1,160
2025-04-26,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.4,21916,6521,878,0,1,275,164,0,164
2025-04-27,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.4,22464,4030,568,0,1,126,117,0,117
2025-04-28,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.9,23238,9894,1172,0,0,307,163,0,163
2025-04-29,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.2,28849,10608,1191,0,0,104,104,1,170
2025-04-30,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.9,29002,14069,1909,0,0,323,199,0,199
2025-05-01,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.4,26982,8350,1420,0,0,179,172,0,172
2025-05-02,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.2,28680,11101,1196,0,0,159,159,1,182
2025-05-03,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.3,25608,5540,715,0,1,90,90,1,150
2025-05-04,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.1,27314,10536,1050,0,1,130,130,1,168
2025-05-05,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.9,25889,14900,1907,0,0,120,120,1,213
2025-05-06,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.2,22681,12696,1803,0,0,155,155,1,192
2025-05-07,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.1,25902,6854,1256,0,0,107,107,1,151
2025-05-08,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.5,21523,8217,897,0,0,169,169,1,187
2025-05-09,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.0,26239,12751,1596,0,0,130,130,1,229
2025-05-10,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.4,27099,8128,1112,0,1,109,109,1,198
2025-05-11,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.9,29285,5139,721,0,1,66,66,1,120
2025-05-12,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.2,20757,8076,1023,0,0,91,91,1,151
2025-05-13,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.1,24717,8264,903,0,0,169,156,0,156
2025-05-14,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.0,25405,4787,602,0,0,183,127,0,127
2025-05-15,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.4,26282,12194,1266,0,0,390,212,0,212
2025-05-16,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.9,22843,7075,995,0,0,100,100,1,139
2025-05-17,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.9,27663,8261,1007,0,1,223,152,0,152
2025-05-18,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.2,24361,4648,552,0,1,163,155,0,155
2025-05-19,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.2,20283,10021,1176,0,0,197,183,0,183
2025-05-20,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.8,27755,6768,1317,0,0,260,134,0,134
2025-05-21,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.4,22700,9001,938,0,0,205,177,0,177
2025-05-22,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.5,29278,10444,1375,0,0,169,169,1,191
2025-05-23,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.3,28595,12570,1734,0,0,290,207,0,207
2025-05-24,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,3.8,20544,14103,1664,0,1,207,207,1,214
2025-05-25,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.0,26486,7485,742,0,1,120,120,1,156
2025-05-26,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.4,22145,7845,566,0,0,223,147,0,147
2025-05-27,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.1,21654,10858,1679,0,0,350,178,0,178
2025-05-28,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.9,23349,8332,779,0,0,98,98,1,151
2025-05-29,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.4,24827,11381,1886,0,0,290,185,0,185
2025-05-30,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.4,27037,8969,1245,0,0,293,177,0,177
2025-05-31,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.8,28214,7223,617,0,1,212,162,0,162
2025-06-01,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.3,24834,12545,1877,0,1,318,186,0,186
2025-06-02,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.1,25469,13383,1713,0,0,148,148,1,193
2025-06-03,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.5,21421,11787,1887,0,0,314,185,0,185
2025-06-04,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.5,29235,10796,1763,0,0,351,178,0,178
2025-06-05,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.0,28935,7938,902,0,0,247,151,0,151
2025-06-06,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.3,22545,7614,618,0,0,191,177,0,177
2025-06-07,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.1,26754,7431,783,0,1,100,100,1,142
2025-06-08,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.9,25023,15650,1955,0,1,371,220,0,220
2025-06-09,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,19828,14929,1745,0,0,327,205,0,205
2025-06-10,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.3,21343,9497,1122,0,0,204,203,0,203
2025-06-11,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.2,25860,5290,734,0,0,210,170,0,170
2025-06-12,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,3.9,23697,8231,875,0,0,281,166,0,166
2025-06-13,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.5,21247,10507,1804,0,0,405,208,0,208
2025-06-14,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.3,28473,6650,734,0,1,106,106,1,138
2025-06-15,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.2,28019,13615,1602,0,1,325,211,0,211
2025-06-16,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.5,23545,13804,1728,0,0,302,212,0,212
2025-06-17,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.2,19554,12484,1799,0,0,335,207,0,207
2025-06-18,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.1,28607,6919,1188,0,0,264,150,0,150
2025-06-19,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.2,20323,10990,1883,0,0,265,172,0,172
2025-06-20,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.4,23223,7242,521,0,0,304,160,0,160
2025-06-21,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.5,28097,7858,1530,0,1,165,152,0,152
2025-06-22,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.1,28711,15537,1856,0,1,464,240,0,240
2025-06-23,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.0,25804,6187,914,0,0,283,154,0,154
2025-06-24,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.4,21261,15473,1546,0,0,382,226,0,226
2025-06-25,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.8,20584,6944,739,0,0,160,144,0,144
2025-06-26,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.4,26517,6149,921,0,0,197,179,0,179
2025-06-27,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.4,28329,13402,1905,0,0,400,206,0,206
2025-06-28,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.2,26440,11213,1659,0,1,164,164,1,203
2025-06-29,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,3.9,25713,8894,1027,0,1,127,127,1,180
2025-06-30,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.5,29372,14834,1967,0,0,191,191,1,226
2025-07-01,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.1,24051,11443,1626,0,0,206,183,0,183
2025-07-02,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,23842,9131,1772,0,0,220,154,0,154
2025-07-03,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.0,22373,11375,1609,0,0,194,194,1,206
